peso,potencia,velocidade_max,tipo_cambio,tipo_pneu,tipo_motor,sobrealimentacao,carroceria,tracao,pista,titulos_armageddon,vitorias_lista_estado,tempo_armageddon_s
832.9332675611523,1536.1848525691762,287.84983344105154,Sequencial,Hoosier,L6,Bi-Turbo,Fibra de Vidro,4x4,No Prep,4,8,5.590949170529511
1329.1588545345096,2463.6536495224595,288.0703312401456,Sapinho,Mickey Thompson,5C,Aspirado,Fibra de Carbono,Dianteira,Pista Tratada,4,40,4.753983089002321
1647.7708717842816,2925.30757709276,286.20269499379896,Liberty,Pro-Front,AP,Aspirado,Metal,4x4,Pista Tratada,2,3,4.821119997865733
712.2178677221549,2407.52821915905,324.5195917743467,Sequencial,Mickey Thompson,L6,Bi-Turbo,Fibra de Carbono,Dianteira,No Prep,8,9,4.74316832944521
1731.109225943185,2984.5136517510273,284.97882973034183,Sequencial,Hoosier,AP,Single Turbo,Fibra de Vidro,4x4,Pista Tratada,2,34,4.602990659292366
776.1289863435902,2366.509739686746,316.61261709724715,Sapinho,Hoosier,5C,Aspirado,Fibra de Vidro,Traseira,Pista Tratada,1,8,4.66102684461263
1304.600042125156,1516.9683883740877,271.5796603512684,Sequencial,Pro-Front,5C,Bi-Turbo,Fibra de Vidro,Traseira,Pista Tratada,8,47,5.759665952159992
1403.2417298399348,2311.31033506126,283.14237985483,Sequencial,Hoosier,V6,Aspirado,Fibra de Carbono,4x4,Pista Tratada,8,15,5.487427194004291
1845.1629484953028,2374.529206913498,274.5425651787409,Sequencial,Hoosier,V8,Supercharger,Metal,4x4,No Prep,9,48,5.287598824899403
1656.9043185589135,1680.6266676945672,268.0352699347,Sequencial,Hoosier,5C,Single Turbo,Metal,4x4,Pista Tratada,3,17,6.058303667985928
1585.8663297153753,937.1990862797169,257.9285867369378,Sapinho,Pro-Front,5C,Aspirado,Fibra de Vidro,Traseira,No Prep,3,9,7.219433244008341
1207.3402310513673,2376.7195480285227,290.8161093125539,Sequencial,Pro-Front,AP,Bi-Turbo,Metal,Traseira,No Prep,9,20,4.937071949074364
1600.0111228462333,945.5702000786374,257.92876531395893,Sequencial,Pro-Front,5C,Aspirado,Fibra de Vidro,Dianteira,No Prep,5,14,6.793710451350536
761.7171433123686,2225.4949639261495,313.5702682838386,Sequencial,Hoosier,L6,Aspirado,Fibra de Carbono,4x4,Pista Tratada,8,14,4.819017672218816
1686.40198854537,1243.5946263593655,261.42494455150114,Liberty,Mickey Thompson,V6,Single Turbo,Fibra de Vidro,4x4,Pista Tratada,7,10,6.6313726504212145
1238.5442236768108,2087.767408270891,284.0624641478199,Sapinho,Hoosier,V6,Single Turbo,Fibra de Carbono,4x4,No Prep,9,39,4.562519032712116
1602.6815915594932,1958.21735329926,272.9894667945246,Liberty,Pro-Front,L6,Single Turbo,Fibra de Vidro,Traseira,Pista Tratada,2,47,5.60606319722806
1342.7819414219603,928.3786488429834,260.3258134637615,Liberty,Mickey Thompson,5C,Single Turbo,Metal,4x4,No Prep,5,41,6.353693011547142
1572.29323423583,1662.0182156897172,269.05582883010186,Sapinho,Mickey Thompson,V8,Supercharger,Metal,4x4,No Prep,6,40,5.664752706319887
1288.5148738110024,2162.2914515322354,283.88256725652616,Liberty,Pro-Front,5C,Bi-Turbo,Fibra de Vidro,Traseira,Pista Tratada,5,46,4.7477948534173215
1677.9074261063984,2682.0737589874375,281.9807425567729,Liberty,Mickey Thompson,V6,Aspirado,Metal,4x4,Pista Tratada,2,36,4.89974748592901
897.9559784367075,2766.148439056686,317.3616489920032,Liberty,Mickey Thompson,V8,Supercharger,Metal,Dianteira,Pista Tratada,8,19,4.1591582205640165
872.4225007886765,1916.0849370697688,296.2525927736659,Sapinho,Pro-Front,AP,Aspirado,Metal,Traseira,No Prep,3,33,5.240296765727505
932.0452986903493,2429.6872233288204,306.05382677500097,Sequencial,Mickey Thompson,AP,Aspirado,Fibra de Carbono,Traseira,No Prep,1,21,4.550083688136317
991.453616135826,1564.554610720261,281.49319495650536,Sapinho,Mickey Thompson,5C,Aspirado,Metal,Traseira,Pista Tratada,8,47,5.372043789707009
1569.2192379240457,1618.5914520931806,268.444592322127,Sapinho,Pro-Front,5C,Bi-Turbo,Fibra de Carbono,Dianteira,No Prep,2,17,6.4578193693087655
956.751106346688,1308.373390282859,276.4672974180482,Sapinho,Mickey Thompson,V8,Supercharger,Fibra de Vidro,Traseira,No Prep,5,15,5.648854597046151
1971.0383069829575,2080.0910309858027,269.01431888227756,Liberty,Mickey Thompson,V8,Supercharger,Metal,Traseira,No Prep,4,4,6.196908133725661
1204.2749501253281,1560.5847169474669,274.7568690842844,Sequencial,Mickey Thompson,5C,Single Turbo,Metal,Traseira,Pista Tratada,1,0,5.949442617758811
1018.5414988264391,1077.1788825208605,269.0678522430358,Sapinho,Mickey Thompson,V6,Aspirado,Metal,Traseira,Pista Tratada,0,18,6.796660208334036
1572.8743877138775,2338.5127819926756,279.31441198080756,Sapinho,Pro-Front,AP,Aspirado,Fibra de Vidro,Dianteira,Pista Tratada,8,9,5.454152336984365
1351.8819310108936,2386.2817359713363,285.9602221363886,Sequencial,Hoosier,V8,Supercharger,Fibra de Carbono,4x4,No Prep,2,20,4.970221540990611
1188.1596307822017,1655.9840794360216,277.09329551044493,Sequencial,Hoosier,V6,Single Turbo,Fibra de Carbono,4x4,Pista Tratada,6,12,5.57330946796475
1466.4362611251574,1061.1191388576478,261.0949972786115,Sequencial,Mickey Thompson,5C,Single Turbo,Metal,Traseira,No Prep,8,23,6.659642958526586
1496.7379205340449,1795.2252065471944,272.4543994607189,Liberty,Pro-Front,L6,Aspirado,Fibra de Vidro,Dianteira,No Prep,8,22,5.479628571742342
966.7311206378026,1828.9044619054525,288.9846906046029,Sequencial,Pro-Front,V8,Supercharger,Fibra de Vidro,Traseira,No Prep,9,22,5.404784909470112
1796.0406293412811,2304.208858285575,274.4481226814931,Liberty,Mickey Thompson,L6,Single Turbo,Fibra de Vidro,4x4,Pista Tratada,5,10,5.368324524260618
1772.7766151185258,1562.3744216432353,264.86006985368607,Sapinho,Hoosier,V6,Aspirado,Fibra de Vidro,4x4,No Prep,7,46,5.930424158981679
1422.351741254692,2333.4584875407413,282.9858092155584,Liberty,Mickey Thompson,AP,Aspirado,Fibra de Vidro,Dianteira,Pista Tratada,8,1,4.83259158726818
883.5332999477281,2730.1259376905155,317.58879386519123,Sequencial,Pro-Front,V6,Aspirado,Fibra de Carbono,4x4,No Prep,2,5,4.4319297739461545
1373.832807279917,1398.7206889606196,268.1259497258597,Liberty,Pro-Front,AP,Aspirado,Fibra de Carbono,Traseira,Pista Tratada,5,10,6.296711184214142
753.6423771587594,2955.7310678517897,337.44940500839846,Sequencial,Hoosier,V6,Aspirado,Fibra de Carbono,Dianteira,Pista Tratada,4,14,3.9307253228604355
836.7830026469672,1711.3730879872946,292.64535549878997,Liberty,Pro-Front,V8,Supercharger,Metal,4x4,Pista Tratada,6,8,5.181499440358491
998.2975195921108,1461.2432388088296,278.7643399802783,Sapinho,Pro-Front,V8,Supercharger,Fibra de Vidro,Traseira,Pista Tratada,6,11,6.077347640381312
1355.1475480871795,1785.1734832716102,275.26911710356023,Liberty,Pro-Front,L6,Aspirado,Metal,Dianteira,Pista Tratada,8,35,5.552681017367702
1657.7343058410509,1098.2346993981043,259.63604026530487,Sapinho,Hoosier,V6,Single Turbo,Fibra de Vidro,Traseira,Pista Tratada,0,27,6.642161454332443
1421.7124511616341,1163.9824036754428,263.3656922296578,Sequencial,Pro-Front,V6,Bi-Turbo,Fibra de Carbono,4x4,Pista Tratada,5,22,6.603047410106019
1691.2478254399773,1770.3114986334958,268.80951425896416,Sapinho,Mickey Thompson,L6,Bi-Turbo,Metal,Traseira,Pista Tratada,4,26,5.916404268861224
1114.0032011370367,2501.13349607211,297.41988160555866,Sequencial,Hoosier,5C,Aspirado,Fibra de Carbono,Dianteira,No Prep,3,23,4.788344527842652
1093.60979195072,2790.6557031064312,304.7396020436563,Sequencial,Mickey Thompson,V6,Single Turbo,Fibra de Vidro,Traseira,No Prep,9,13,4.265644259073466
1120.721864023371,2296.117780504169,292.73137584670553,Sapinho,Mickey Thompson,V6,Aspirado,Fibra de Vidro,4x4,No Prep,0,34,5.017139634913942
1786.6615288349424,1120.9610660001565,258.79842315605157,Sapinho,Hoosier,V6,Single Turbo,Fibra de Vidro,Dianteira,No Prep,3,26,6.8944562866701515
720.9113752407321,2311.2415005791236,320.3578621792123,Liberty,Mickey Thompson,5C,Aspirado,Fibra de Carbono,Dianteira,No Prep,9,20,4.471351057648902
1656.3940158122443,2234.3986334762412,276.0241283781001,Liberty,Hoosier,V8,Supercharger,Fibra de Vidro,4x4,Pista Tratada,6,48,5.244523378508453
1270.2489167438412,2592.1042284159957,292.53662541845097,Sapinho,Mickey Thompson,L6,Aspirado,Fibra de Carbono,Traseira,Pista Tratada,3,12,4.832719265732906
1326.3385030275085,2633.0221999695796,291.212952647939,Sapinho,Hoosier,5C,Bi-Turbo,Metal,Traseira,Pista Tratada,0,7,4.887039981889104
1503.2782732483474,2723.2264591358557,287.0672192309878,Sapinho,Pro-Front,AP,Single Turbo,Fibra de Vidro,4x4,Pista Tratada,9,43,4.4010661181751844
1245.6024567386792,1769.6761806161066,277.73788387416226,Sapinho,Pro-Front,AP,Single Turbo,Fibra de Vidro,Dianteira,Pista Tratada,0,43,5.355174927245066
1663.2970971281934,2365.5152302395027,277.77238726501264,Sequencial,Mickey Thompson,5C,Bi-Turbo,Fibra de Vidro,4x4,No Prep,0,43,5.1554829691562
1880.8422368135102,1463.3257537368527,262.39399408971695,Sapinho,Pro-Front,5C,Bi-Turbo,Metal,Dianteira,No Prep,9,33,6.390036077801118
1175.458601023332,2998.606187965359,304.72112065640454,Sapinho,Hoosier,V8,Supercharger,Fibra de Vidro,Dianteira,Pista Tratada,4,41,3.891681990493366
962.3643531797526,1268.201906891406,275.28034543467567,Sapinho,Mickey Thompson,AP,Bi-Turbo,Fibra de Carbono,Traseira,No Prep,6,22,5.959917332058298
1284.1973351652296,921.2403064877552,260.9460908813238,Sapinho,Pro-Front,L6,Bi-Turbo,Fibra de Carbono,4x4,No Prep,8,8,6.361154338792696
1705.3524132660264,1212.4983004881697,260.7939971316397,Sequencial,Pro-Front,V6,Single Turbo,Fibra de Vidro,Dianteira,Pista Tratada,7,0,6.791856712010066
947.5151641261199,2529.331808042666,307.5483623563375,Liberty,Mickey Thompson,V6,Single Turbo,Fibra de Vidro,Traseira,Pista Tratada,1,35,4.460659378605287
1547.5599002761792,1838.245720667244,272.17770177008026,Liberty,Pro-Front,V8,Supercharger,Metal,4x4,No Prep,8,45,5.714419571192413
1557.8722641110246,1839.7505204018994,272.0130488174489,Liberty,Pro-Front,V8,Supercharger,Metal,4x4,No Prep,3,15,6.098895605973066
1679.7356268983372,2905.548131184504,285.11534056487085,Liberty,Mickey Thompson,AP,Bi-Turbo,Metal,Dianteira,Pista Tratada,9,24,4.7603200629807
862.0930999374406,2831.233306858956,322.22329946954954,Liberty,Pro-Front,L6,Aspirado,Fibra de Vidro,Dianteira,No Prep,4,17,4.430455316422524
1658.9899576185062,1553.5089493884193,266.1755734502167,Sequencial,Pro-Front,L6,Aspirado,Metal,Dianteira,Pista Tratada,4,33,6.149164282754638
1890.8390247987693,1339.022070439819,260.7263683156246,Liberty,Pro-Front,5C,Aspirado,Metal,4x4,No Prep,3,37,6.563314994692809
863.2767710476468,2681.812640860853,317.9836841909828,Sequencial,Pro-Front,V8,Supercharger,Fibra de Carbono,Dianteira,No Prep,5,2,4.551353120110327
1085.0519899086532,2802.6400491931627,305.4837520454369,Sequencial,Mickey Thompson,V6,Aspirado,Metal,4x4,Pista Tratada,0,19,4.399231613765745
1670.8229959224723,2037.3535378768224,272.9305763876794,Liberty,Hoosier,V6,Single Turbo,Fibra de Carbono,Traseira,No Prep,1,18,5.6792376042534976
864.5964917636795,2221.7897933459108,305.1683203596664,Liberty,Hoosier,AP,Single Turbo,Fibra de Carbono,4x4,Pista Tratada,3,12,5.110772731491931
1825.2621120434949,1439.5199978538162,262.6482108011659,Liberty,Pro-Front,V6,Single Turbo,Metal,Dianteira,No Prep,3,16,6.638552058994582
1182.1234135769955,2581.6856447549017,295.95795415712763,Sapinho,Pro-Front,L6,Aspirado,Fibra de Carbono,4x4,No Prep,7,13,4.838386200126245
987.0095603554313,2227.4570997429482,297.69674837844394,Sequencial,Hoosier,L6,Bi-Turbo,Fibra de Vidro,Dianteira,Pista Tratada,8,29,4.6882023290388135
1660.4098933743123,1957.378373725793,271.9632619695954,Liberty,Pro-Front,V8,Supercharger,Fibra de Vidro,Traseira,No Prep,3,21,5.921432539709011
1334.3663060031986,1026.2279677646313,262.18054181956177,Sapinho,Hoosier,AP,Aspirado,Metal,Dianteira,Pista Tratada,5,42,6.39360192716696
1276.0027422440653,2823.4634212734227,296.64554423188423,Sequencial,Mickey Thompson,V6,Single Turbo,Fibra de Vidro,Dianteira,Pista Tratada,3,47,4.139254401193076
1046.4180367877611,2192.4479828072526,293.8392991002507,Sapinho,Mickey Thompson,V8,Supercharger,Fibra de Carbono,Dianteira,No Prep,3,42,4.942485186496624
1360.3869195497216,1304.6512988552327,266.71537272772144,Sapinho,Mickey Thompson,5C,Aspirado,Fibra de Vidro,Dianteira,Pista Tratada,8,28,5.998977796143375
996.2286471020273,2173.4108456644108,295.90303108818466,Liberty,Mickey Thompson,5C,Bi-Turbo,Metal,Dianteira,Pista Tratada,3,49,4.400162534004701
1269.297843982113,2322.673043903944,287.5056021510956,Sequencial,Mickey Thompson,V6,Bi-Turbo,Metal,Dianteira,Pista Tratada,5,1,4.912280127281139
1668.8005687819932,2004.1177070347735,272.4903956089241,Sapinho,Mickey Thompson,V6,Aspirado,Fibra de Carbono,Traseira,No Prep,8,7,5.760794928451901
1109.760119241353,2408.0136497076473,295.62161350948975,Sequencial,Hoosier,V6,Single Turbo,Metal,Traseira,Pista Tratada,2,13,5.1429977321492215
1429.2755977045956,2121.053290650111,279.2482649878591,Liberty,Pro-Front,L6,Single Turbo,Fibra de Vidro,4x4,Pista Tratada,6,33,5.35757455199667
1190.2280770696339,2890.316122267511,301.79335319807643,Sequencial,Hoosier,V6,Single Turbo,Metal,Dianteira,No Prep,6,12,4.3677598374594675
1468.9425882003327,1012.7638650585443,260.27965287096595,Sapinho,Mickey Thompson,5C,Aspirado,Fibra de Carbono,4x4,Pista Tratada,0,9,7.047543744782074
957.0483928620198,1123.115987786077,271.8359714560127,Sapinho,Pro-Front,V6,Single Turbo,Metal,Traseira,Pista Tratada,1,7,6.366297078514818
1767.4067286848283,1264.7104376041136,260.9032969408919,Sequencial,Pro-Front,AP,Aspirado,Fibra de Vidro,Traseira,Pista Tratada,4,6,6.937212487165212
1142.8653322113119,2349.3592482690974,292.8958610677876,Sapinho,Mickey Thompson,5C,Single Turbo,Fibra de Carbono,Dianteira,No Prep,7,12,5.11342794800288
974.9345004141811,2255.7513327745983,299.056878601574,Sapinho,Mickey Thompson,AP,Bi-Turbo,Fibra de Vidro,Dianteira,No Prep,5,25,4.77776057988119
754.9666822766128,2773.3236064403573,331.5171514684576,Sapinho,Mickey Thompson,5C,Bi-Turbo,Fibra de Carbono,4x4,No Prep,6,31,3.9710898972532265
1003.7094861050489,2439.0426510561865,301.832907405453,Liberty,Mickey Thompson,V8,Supercharger,Metal,Traseira,No Prep,2,18,4.582276976829352
1210.169427527138,1967.5465238856436,282.6344009910225,Liberty,Mickey Thompson,5C,Single Turbo,Fibra de Carbono,4x4,No Prep,5,14,5.586471125547786
1023.7432399599119,2982.846764173624,313.3789305758677,Sapinho,Mickey Thompson,5C,Aspirado,Fibra de Carbono,4x4,No Prep,8,1,4.037802327653661
1794.6600390591313,1458.8267079555283,263.22608615239795,Sequencial,Pro-Front,AP,Single Turbo,Metal,4x4,Pista Tratada,2,36,6.231039785002858
1185.3585255547505,2649.7024855494533,297.18552542855883,Liberty,Mickey Thompson,AP,Aspirado,Fibra de Vidro,Dianteira,No Prep,5,18,4.597819282107984
1098.457127105156,1796.2597816072307,282.8591251214046,Sequencial,Mickey Thompson,5C,Bi-Turbo,Metal,Traseira,No Prep,6,32,5.432080292261399
1309.4878863361107,2262.343791639042,285.0649737275798,Sapinho,Pro-Front,5C,Aspirado,Fibra de Carbono,4x4,No Prep,4,38,5.1318249871147374
1648.132660262535,2427.2637879501117,278.9792104882631,Sapinho,Hoosier,L6,Single Turbo,Metal,Traseira,No Prep,9,49,4.970779383814412
850.3827460589689,2230.8835830997064,306.4490198748392,Sequencial,Mickey Thompson,V8,Supercharger,Fibra de Carbono,Traseira,Pista Tratada,7,32,4.621360931386105
1001.1430595459813,1195.065336528046,272.31774052175206,Liberty,Pro-Front,V8,Supercharger,Metal,4x4,Pista Tratada,7,0,6.3451255403804145
844.0057123202515,1830.1971225706588,295.58854275475227,Sequencial,Pro-Front,V6,Bi-Turbo,Metal,4x4,No Prep,5,38,5.257635835092786
1515.3141762708917,2079.020593659561,276.5744718973098,Sequencial,Hoosier,5C,Aspirado,Fibra de Vidro,Dianteira,Pista Tratada,6,27,5.206057740245594
1357.0806181742412,2682.9918942750533,291.0184073087634,Sapinho,Mickey Thompson,5C,Aspirado,Fibra de Carbono,Traseira,No Prep,2,16,4.95466634758872
1232.601345809799,1831.656072477002,279.2960756403329,Liberty,Mickey Thompson,5C,Bi-Turbo,Fibra de Vidro,4x4,Pista Tratada,6,5,5.642398204552212
1541.053857948581,2829.369340088928,287.6514267893315,Sequencial,Mickey Thompson,5C,Single Turbo,Fibra de Carbono,4x4,No Prep,6,43,4.790289452115785
1766.8041835400638,1824.7858683529425,268.4769250770049,Liberty,Pro-Front,V8,Supercharger,Metal,Traseira,No Prep,3,19,5.921054912782347
1277.0614516846872,2052.4377044523244,282.18827474402843,Sapinho,Mickey Thompson,AP,Bi-Turbo,Fibra de Carbono,4x4,No Prep,9,46,4.9655420092137605
1657.7329829543194,2572.199934179882,280.86284322164295,Liberty,Mickey Thompson,L6,Single Turbo,Fibra de Vidro,Traseira,No Prep,3,12,5.268773578837399
942.3085068397097,2124.4421372865017,297.64266336511446,Sapinho,Mickey Thompson,AP,Single Turbo,Fibra de Vidro,4x4,Pista Tratada,2,11,5.4383374304897085
840.8731889495461,2916.4579520039315,326.62146127499284,Liberty,Mickey Thompson,AP,Aspirado,Fibra de Vidro,Traseira,No Prep,9,29,3.6301470815754913
955.1446037473295,2286.705244079668,300.9750159837512,Sequencial,Hoosier,V8,Supercharger,Fibra de Carbono,4x4,Pista Tratada,6,20,4.944225862399559
781.6538045764601,1997.6898535419623,304.83362162022337,Sapinho,Hoosier,L6,Single Turbo,Fibra de Vidro,4x4,Pista Tratada,4,1,5.255844910870106
1293.6630902411146,949.5431323396713,261.34308084649695,Sequencial,Hoosier,5C,Single Turbo,Fibra de Vidro,Dianteira,Pista Tratada,2,17,6.674268829681423
1731.5341476785584,1768.8390849186926,268.2078060323049,Sapinho,Mickey Thompson,V8,Supercharger,Fibra de Vidro,Traseira,No Prep,5,27,6.304707295462828
847.2122488022115,1528.421680446337,286.8889994561084,Liberty,Mickey Thompson,V8,Supercharger,Metal,Dianteira,Pista Tratada,5,3,5.400518247674096
946.5318968120322,2471.021902563727,306.14388191366,Liberty,Pro-Front,L6,Bi-Turbo,Metal,4x4,Pista Tratada,5,41,4.627437831639852
1141.243008849104,1337.3831178224461,271.796455235674,Sapinho,Pro-Front,V6,Bi-Turbo,Fibra de Carbono,Traseira,Pista Tratada,1,42,6.073053911609103
1632.552517878463,1330.9621833175509,263.2832330554187,Sapinho,Pro-Front,V8,Supercharger,Fibra de Carbono,Traseira,No Prep,9,5,6.717816046161075
1061.4485933748906,1297.9899907984914,273.0135708315696,Sapinho,Mickey Thompson,AP,Single Turbo,Fibra de Vidro,4x4,Pista Tratada,6,37,6.067346754145035
1408.681770426071,1163.7927876280955,263.5432796368157,Liberty,Hoosier,AP,Aspirado,Metal,4x4,No Prep,6,8,6.5805286576522946
764.8986877744235,1553.1147077088635,292.2944841335626,Sapinho,Hoosier,5C,Bi-Turbo,Fibra de Vidro,4x4,Pista Tratada,9,19,5.431185146751527
880.2106570390561,2760.436440331193,318.6893452553483,Sapinho,Hoosier,V8,Supercharger,Fibra de Vidro,4x4,Pista Tratada,3,44,3.9432981298614003
1983.9561475506164,2527.3497918425055,274.2322113222367,Sequencial,Mickey Thompson,5C,Aspirado,Metal,Traseira,No Prep,5,29,5.443914031106209
1958.1424357232547,2444.027554244266,273.6172782128801,Sapinho,Hoosier,V8,Supercharger,Metal,Dianteira,No Prep,3,36,5.3426679337874265
805.9279771212915,2574.4072918649217,320.07949198764425,Sequencial,Pro-Front,L6,Bi-Turbo,Metal,Traseira,Pista Tratada,3,37,4.2352792340409895
1650.8480211317037,1465.7775675921005,265.01712769751106,Sequencial,Pro-Front,V8,Supercharger,Fibra de Carbono,Traseira,No Prep,5,3,6.367520276660318
1331.9023365718103,2763.627550580224,293.3559699504336,Sequencial,Hoosier,V6,Bi-Turbo,Fibra de Carbono,Traseira,Pista Tratada,8,37,4.3781290170606395
1657.351758081624,1188.3370877973693,260.93756708293967,Liberty,Pro-Front,AP,Single Turbo,Fibra de Vidro,Traseira,Pista Tratada,6,49,6.523426590428041
1143.8346527465362,1606.3260261027222,277.3462421940735,Sequencial,Hoosier,L6,Bi-Turbo,Fibra de Carbono,4x4,No Prep,1,12,5.869718774741175
1418.7152342951003,2132.17104983142,279.6990603302958,Sapinho,Hoosier,AP,Bi-Turbo,Metal,Dianteira,No Prep,5,34,5.45371182318001
1386.6158963083042,1116.1006855182013,263.03603094550823,Liberty,Pro-Front,5C,Aspirado,Metal,Traseira,No Prep,4,29,6.236299704690799
1360.2015426970263,2433.273394330492,286.52723767785653,Liberty,Pro-Front,L6,Bi-Turbo,Fibra de Carbono,Traseira,Pista Tratada,5,41,4.938173094026905
870.823355136818,1713.2167012272976,290.78733000035623,Liberty,Pro-Front,V6,Bi-Turbo,Fibra de Vidro,Dianteira,Pista Tratada,7,3,5.344661612231959
752.3714770624922,2547.25189777764,324.6462418889735,Liberty,Pro-Front,AP,Aspirado,Fibra de Vidro,4x4,Pista Tratada,7,24,4.4884836235510095
994.0885404230147,1935.0821997276657,290.2916414206655,Liberty,Hoosier,V8,Supercharger,Fibra de Carbono,Traseira,No Prep,2,30,5.371649113390595
1481.0552237555785,1279.8365012932063,264.45000811388326,Liberty,Pro-Front,V8,Supercharger,Fibra de Vidro,4x4,No Prep,8,46,5.929238429323961
938.0017282927844,2442.999803846223,305.9974564256519,Liberty,Pro-Front,V8,Supercharger,Fibra de Vidro,Traseira,No Prep,5,11,4.562500886123807
1447.307027990911,1429.5023072617814,267.39978206012955,Sequencial,Mickey Thompson,L6,Single Turbo,Fibra de Vidro,Traseira,Pista Tratada,6,14,6.140534278973652
1963.8944553287245,1930.70163266289,267.28997544982616,Sapinho,Pro-Front,V6,Single Turbo,Metal,Dianteira,No Prep,8,25,6.175253301090317
912.6808589473021,1058.619865229506,271.5108387559833,Sapinho,Pro-Front,V6,Bi-Turbo,Metal,Dianteira,No Prep,6,9,6.1554288750268
1366.0541605896287,2197.519974265277,282.22422394184747,Sequencial,Hoosier,V6,Bi-Turbo,Fibra de Carbono,4x4,Pista Tratada,9,11,5.417144195346003
1332.5002631654854,2298.301309054182,284.99689349751645,Sequencial,Hoosier,AP,Aspirado,Metal,Traseira,No Prep,8,21,4.989774056251174
1657.5936347277056,1695.2158409428455,268.2353185120002,Liberty,Mickey Thompson,L6,Single Turbo,Fibra de Vidro,4x4,No Prep,0,39,6.140876642891047
1012.5797473368631,2904.287838674255,312.2936440365801,Liberty,Pro-Front,V8,Supercharger,Metal,Dianteira,Pista Tratada,0,20,4.384517322118666
1386.4784712706878,2735.7547351123435,290.9261558015795,Sequencial,Pro-Front,AP,Single Turbo,Fibra de Carbono,Dianteira,Pista Tratada,2,34,4.871190520818757
1805.7383475777324,2386.675923053989,275.3739138272074,Liberty,Pro-Front,V6,Single Turbo,Metal,Dianteira,Pista Tratada,8,6,5.458717024971916
1740.183357031945,2398.6693564368597,276.72711884676187,Sapinho,Pro-Front,V8,Supercharger,Fibra de Vidro,Dianteira,Pista Tratada,0,17,5.410049234518095
1457.9078705528175,1430.0436013785175,267.2371923331447,Sapinho,Pro-Front,L6,Aspirado,Fibra de Vidro,Dianteira,Pista Tratada,0,26,6.19308250717738
1187.118259288596,2279.3119852857426,289.6577697284508,Liberty,Pro-Front,5C,Aspirado,Fibra de Carbono,4x4,Pista Tratada,4,34,4.950742278492752
1541.4166882414565,1316.2331569945914,264.205857441357,Liberty,Mickey Thompson,V6,Aspirado,Metal,4x4,No Prep,7,46,6.1027189450879185
1842.6859813744618,1202.4067702316265,259.3982150961173,Liberty,Pro-Front,V6,Bi-Turbo,Metal,Dianteira,No Prep,1,1,7.10680275491019
1484.7316959665955,2998.8825778254186,292.03976292242623,Sapinho,Pro-Front,V6,Single Turbo,Metal,Traseira,Pista Tratada,3,31,4.281659354753492
752.8180244725838,2206.9894560936655,313.80794496415933,Liberty,Pro-Front,V6,Bi-Turbo,Fibra de Vidro,Traseira,Pista Tratada,5,14,4.750594804041536
1629.5676694171173,1805.0745325801001,270.26465531287687,Sequencial,Mickey Thompson,V8,Supercharger,Fibra de Carbono,Traseira,No Prep,0,44,5.80766354051223
1627.4321012378732,1505.1454980562978,265.89961364529904,Liberty,Pro-Front,L6,Bi-Turbo,Metal,Traseira,Pista Tratada,3,23,6.338218070180975
1450.6344566394262,2168.2329316906776,279.5030699961431,Sequencial,Mickey Thompson,AP,Aspirado,Fibra de Vidro,Traseira,Pista Tratada,3,19,5.2225176713062815
952.9291645895345,1004.1463672621809,268.97658894152926,Liberty,Hoosier,V8,Supercharger,Fibra de Vidro,Dianteira,No Prep,8,9,6.262856197264172
1431.5963078512698,1098.8300800600696,262.14427048439666,Liberty,Pro-Front,L6,Single Turbo,Fibra de Vidro,4x4,No Prep,8,23,6.517450107190428
1272.6372867849902,968.9990652548323,261.9975555023789,Sapinho,Mickey Thompson,AP,Bi-Turbo,Metal,Dianteira,Pista Tratada,5,23,6.675475798414
1581.4795724497903,1948.2566498515896,273.23016079141763,Sequencial,Hoosier,V6,Single Turbo,Metal,Traseira,Pista Tratada,7,23,5.649629142627285
927.9116363695889,2161.2739212930833,299.4253433235091,Sequencial,Mickey Thompson,L6,Bi-Turbo,Metal,Traseira,No Prep,9,39,4.7501770987567085
1589.4143655236433,1031.2074988514237,259.3091140566552,Sequencial,Mickey Thompson,V6,Aspirado,Metal,4x4,Pista Tratada,3,47,6.5996932588414605
1999.2964709248,2414.5713817477244,272.6521966181809,Sapinho,Hoosier,L6,Bi-Turbo,Metal,Dianteira,No Prep,9,47,5.450492307027352
857.8544466326672,1383.8296501805853,282.3308495071044,Sequencial,Pro-Front,5C,Aspirado,Metal,4x4,No Prep,7,33,5.351499403728507
1972.6090210655807,2338.923052916719,272.1267403035894,Sapinho,Pro-Front,V6,Single Turbo,Metal,Traseira,Pista Tratada,2,40,5.494130647899202
1288.2895528674449,2961.9839940740158,298.708653688681,Liberty,Mickey Thompson,V6,Bi-Turbo,Metal,Traseira,No Prep,1,39,4.400483991277809
1844.904140404711,2351.3223271130873,274.24657548790117,Liberty,Hoosier,V6,Bi-Turbo,Metal,4x4,No Prep,5,10,5.422210501532067
1564.9763227829353,2754.705411139578,285.8424397993717,Sequencial,Pro-Front,V8,Supercharger,Fibra de Vidro,Traseira,No Prep,4,25,4.6579018088603155
1480.4195131840015,2891.216864160441,290.44399922798516,Liberty,Mickey Thompson,AP,Aspirado,Metal,Dianteira,Pista Tratada,7,0,4.904214080524128
